,0
3944,2.1358380782162685e-06
3945,2.1417430393633315e-06
3946,2.1431143701371534e-06
3947,2.144697623219595e-06
3948,2.152209689659425e-06
3949,2.153768190324182e-06
3950,2.156365619619399e-06
3951,2.1623584067601993e-06
3952,2.164261935504516e-06
3953,2.1712587122889738e-06
3954,2.173431274692821e-06
3955,2.175751154030726e-06
3956,2.1776580974619403e-06
3957,2.1804924069499473e-06
3958,2.183973484273078e-06
3959,2.1893376962447433e-06
3960,2.193644837088476e-06
3961,2.1953060672372112e-06
3962,2.198312775352827e-06
3963,2.205885018779361e-06
3964,2.20826793841127e-06
3965,2.2131386387147482e-06
3966,2.21760279460393e-06
3967,2.221293432325663e-06
3968,2.22414421965409e-06
3969,2.2256354229998964e-06
3970,2.2326172102668158e-06
3971,2.233280049980522e-06
3972,2.2392040791295314e-06
3973,2.2403167569017023e-06
3974,2.2492621458011763e-06
3975,2.2531724748106696e-06
3976,2.255081349607303e-06
3977,2.2581645581428777e-06
3978,2.2597641281285193e-06
3979,2.2636500273607087e-06
3980,2.267442177395636e-06
3981,2.270677884442326e-06
3982,2.2767166737237824e-06
3983,2.278734230715e-06
3984,2.2814323498951764e-06
3985,2.2828436959280667e-06
3986,2.2858169974819765e-06
3987,2.290247410561348e-06
3988,2.2951911048859346e-06
3989,2.297673403368424e-06
3990,2.301309818705043e-06
3991,2.304804217036834e-06
3992,2.306171451260001e-06
3993,2.3127441403706078e-06
3994,2.3163592931042198e-06
3995,2.3166332181336063e-06
3996,2.320542544495754e-06
3997,2.3260873366659672e-06
3998,2.3290133736952757e-06
3999,2.3331273930298544e-06
4000,2.3354914734854323e-06
4001,2.3380890881948874e-06
4002,2.3437826353980124e-06
4003,2.345171558972475e-06
4004,2.3480459002655248e-06
4005,2.3514154672538265e-06
4006,2.3522978068840205e-06
4007,2.3552701571918426e-06
4008,2.3603928002742295e-06
4009,2.3617549771856726e-06
4010,2.367431661029157e-06
4011,2.371013661597079e-06
4012,2.3740661632565807e-06
4013,2.3753215342745292e-06
4014,2.382230793351727e-06
4015,2.383851971607759e-06
4016,2.3863411964462333e-06
4017,2.3885609866599734e-06
4018,2.397602735241306e-06
4019,2.400879274976258e-06
4020,2.4033311725109065e-06
4021,2.408532658015131e-06
4022,2.409465900833465e-06
4023,2.4163453502975055e-06
4024,2.4201775564388897e-06
4025,2.42097522089471e-06
4026,2.424973587552485e-06
4027,2.427319241610717e-06
4028,2.4299443353900686e-06
4029,2.4331675943380494e-06
4030,2.435729599918999e-06
4031,2.436927081614921e-06
4032,2.440583634612736e-06
4033,2.4441982477777985e-06
4034,2.452403742670478e-06
4035,2.4556756054072496e-06
4036,2.45924119714366e-06
4037,2.461304863239965e-06
4038,2.464013119837434e-06
4039,2.467685086662959e-06
4040,2.468748773827977e-06
4041,2.472162913323183e-06
4042,2.4755978393524427e-06
4043,2.478215270449224e-06
4044,2.4805248587087976e-06
4045,2.482503445003423e-06
4046,2.4838179722418692e-06
4047,2.48516172235648e-06
4048,2.493156480044943e-06
4049,2.4954778158961166e-06
4050,2.498284055480432e-06
4051,2.5029945254974594e-06
4052,2.504184694532445e-06
4053,2.507448002310448e-06
4054,2.5107661408803583e-06
4055,2.5111512822137643e-06
4056,2.513576198060705e-06
4057,2.516871571063458e-06
4058,2.522348951011004e-06
4059,2.5256849332453737e-06
4060,2.5303003074475164e-06
4061,2.534696778089119e-06
4062,2.537119484020424e-06
4063,2.539486458661193e-06
4064,2.541130506560919e-06
4065,2.5443757294426244e-06
4066,2.5479474778805377e-06
4067,2.5489387071975046e-06
4068,2.5503802040696633e-06
4069,2.5531544027336385e-06
4070,2.5561889414301333e-06
4071,2.5571339618480065e-06
4072,2.55846058539054e-06
4073,2.563914429825515e-06
4074,2.5665323259839407e-06
4075,2.5693310597405874e-06
4076,2.5705821377433264e-06
4077,2.5733073646608725e-06
4078,2.5818012333917944e-06
4079,2.5841923495554303e-06
4080,2.5883946379537146e-06
4081,2.5897089928355713e-06
4082,2.5921303762514267e-06
4083,2.5950578246234157e-06
4084,2.599560332603939e-06
4085,2.6032990257921015e-06
4086,2.603816665262197e-06
4087,2.608264706244351e-06
4088,2.6102192370599816e-06
4089,2.6138508918403028e-06
4090,2.6144943593602762e-06
4091,2.6174551460391554e-06
4092,2.6189789284649305e-06
4093,2.6245122977372673e-06
4094,2.626299848536083e-06
4095,2.628484779175712e-06
4096,2.6325263014494024e-06
4097,2.633039821442602e-06
4098,2.6382570951451515e-06
4099,2.640305127795806e-06
4100,2.645701000407484e-06
4101,2.6477847838644008e-06
4102,2.649658560513524e-06
4103,2.6531931854558215e-06
4104,2.65598535661181e-06
4105,2.659722542495848e-06
4106,2.660483778660664e-06
4107,2.6634189581600284e-06
4108,2.6674567882707992e-06
4109,2.6696576590746014e-06
4110,2.6725004986686463e-06
4111,2.674649599589165e-06
4112,2.679513907590231e-06
4113,2.6866718620224958e-06
4114,2.688384776192952e-06
4115,2.6899043474990956e-06
4116,2.69164141708786e-06
4117,2.6951113457833765e-06
4118,2.697819436163393e-06
4119,2.7021718611181895e-06
4120,2.703127655776693e-06
4121,2.705396592090763e-06
4122,2.7063144391253225e-06
4123,2.7120517494254088e-06
4124,2.7136348248820347e-06
4125,2.7180615703393972e-06
4126,2.718478375672223e-06
4127,2.7194320553063503e-06
4128,2.7221803745347583e-06
4129,2.7267875330940485e-06
4130,2.7285567126175545e-06
4131,2.730356385678777e-06
4132,2.7326136799615815e-06
4133,2.7392104897545634e-06
4134,2.742821768229091e-06
4135,2.7453886515892487e-06
4136,2.74751091921169e-06
4137,2.7503520392843936e-06
4138,2.7534528174322196e-06
4139,2.7553873054242647e-06
4140,2.7575197655870767e-06
4141,2.762837874912221e-06
4142,2.764526744283606e-06
4143,2.7679032018090332e-06
4144,2.7717167623386363e-06
4145,2.7724619452754624e-06
4146,2.773972018440537e-06
4147,2.7768988832935587e-06
4148,2.7797558975563796e-06
4149,2.7814564237438376e-06
4150,2.785623226209925e-06
4151,2.788176715750758e-06
4152,2.789895727116914e-06
4153,2.7910654317580664e-06
4154,2.7958341779986554e-06
4155,2.802185029925245e-06
4156,2.8040785955809692e-06
4157,2.8055880397329565e-06
4158,2.8074925621144995e-06
4159,2.810213621412956e-06
4160,2.8131506890180627e-06
4161,2.814333056501808e-06
4162,2.816488676052708e-06
4163,2.8209282851301584e-06
4164,2.8236265914770637e-06
4165,2.8250750576164383e-06
4166,2.8264415475542922e-06
4167,2.8311912307304226e-06
4168,2.832356173674186e-06
4169,2.835320143734204e-06
4170,2.835980212570248e-06
4171,2.8379452797455398e-06
4172,2.8398730992924623e-06
4173,2.8415013030297694e-06
4174,2.8449949527405022e-06
4175,2.848093734757854e-06
4176,2.85172058930755e-06
4177,2.853706962880209e-06
4178,2.85492045007644e-06
4179,2.8589544395006825e-06
4180,2.8596048575735542e-06
4181,2.8648213315058524e-06
4182,2.866134478657443e-06
4183,2.871459989619843e-06
4184,2.872019531622668e-06
4185,2.873906623134199e-06
4186,2.876928043082924e-06
4187,2.87878165349323e-06
4188,2.8819549053339994e-06
4189,2.884344403729031e-06
4190,2.886811787439493e-06
4191,2.8894946611186033e-06
4192,2.8919767554490724e-06
4193,2.8976488908487436e-06
4194,2.8980599089833613e-06
4195,2.9003612279649707e-06
4196,2.9034748920487215e-06
4197,2.9039114291405026e-06
4198,2.906735240051345e-06
4199,2.908773958943432e-06
4200,2.9091003488823633e-06
4201,2.910698691120996e-06
4202,2.913346562688284e-06
4203,2.9158886200188674e-06
4204,2.9189972668995786e-06
4205,2.9225199380541043e-06
4206,2.9252948505427397e-06
4207,2.9269596982480517e-06
4208,2.931209471628685e-06
4209,2.9335150137546395e-06
4210,2.9350717991902702e-06
4211,2.9358371443947262e-06
4212,2.937752449544642e-06
4213,2.944870750785972e-06
4214,2.9472915364132004e-06
4215,2.950165915993108e-06
4216,2.9516131842926056e-06
4217,2.9569775039499805e-06
4218,2.9580605907238414e-06
4219,2.96011089926721e-06
4220,2.963811942148812e-06
4221,2.9677328137435174e-06
4222,2.9701652968679973e-06
4223,2.9714505642435204e-06
4224,2.975008339961326e-06
4225,2.9768637196582475e-06
4226,2.978562890385584e-06
4227,2.980386421493894e-06
4228,2.9815952485981417e-06
4229,2.987483781060121e-06
4230,2.9884825861197107e-06
4231,2.9926047751311758e-06
4232,2.995165008216106e-06
4233,2.997179295675473e-06
4234,3.0001185184773136e-06
4235,3.0009778521919773e-06
4236,3.004647846125589e-06
4237,3.007348930916645e-06
4238,3.009874452320348e-06
4239,3.0131223788858885e-06
4240,3.014482195836253e-06
4241,3.016657959063964e-06
4242,3.0177585533157286e-06
4243,3.0230485139045992e-06
4244,3.025537441977497e-06
4245,3.0280419005035187e-06
4246,3.029101987124917e-06
4247,3.0304046473638958e-06
4248,3.0337979119747738e-06
4249,3.0360892495273855e-06
4250,3.0379506728763544e-06
4251,3.0392471895690757e-06
4252,3.042632136991662e-06
4253,3.0482510667948556e-06
4254,3.049819995673674e-06
4255,3.051755153036846e-06
4256,3.052823946134478e-06
4257,3.0577794174370016e-06
4258,3.060093021697903e-06
4259,3.0615801190001724e-06
4260,3.0641320999852714e-06
4261,3.066509098494442e-06
4262,3.0680178425956537e-06
4263,3.0702011313003835e-06
4264,3.074349037834642e-06
4265,3.076502813408008e-06
4266,3.078545465834325e-06
4267,3.082063709389584e-06
4268,3.082968113214322e-06
4269,3.0845572480487993e-06
4270,3.086760770815649e-06
4271,3.0922896270148906e-06
4272,3.093028586284984e-06
4273,3.0947183789370515e-06
4274,3.0972979990399724e-06
4275,3.1016206621862103e-06
4276,3.103200527375501e-06
4277,3.106431913465722e-06
4278,3.1091167335123817e-06
4279,3.1118911529142894e-06
4280,3.1140163526073584e-06
4281,3.117525271213716e-06
4282,3.1179405303335147e-06
4283,3.1207433821866874e-06
4284,3.122333957105823e-06
4285,3.125860776693448e-06
4286,3.1266896010524508e-06
4287,3.1286507749861803e-06
4288,3.131124880185268e-06
4289,3.1366116156748964e-06
4290,3.138527467728047e-06
4291,3.139958261790053e-06
4292,3.1436014283926823e-06
4293,3.145866040126712e-06
4294,3.147350110296577e-06
4295,3.1505497045883906e-06
4296,3.152278656486581e-06
4297,3.1545636444781316e-06
4298,3.1562658654312e-06
4299,3.1575960907476574e-06
4300,3.1614515714018624e-06
4301,3.162123586908976e-06
4302,3.1668923254086118e-06
4303,3.1685715193655305e-06
4304,3.170609262812142e-06
4305,3.1740689244798892e-06
4306,3.1769899738079464e-06
4307,3.181169258203915e-06
4308,3.1830232121208244e-06
4309,3.1839954768134884e-06
4310,3.1856868375375265e-06
4311,3.1879561002013306e-06
4312,3.189522872550778e-06
4313,3.1938222217881725e-06
4314,3.1940172930685578e-06
4315,3.1959058747078914e-06
4316,3.2015533263774293e-06
4317,3.205867695966739e-06
4318,3.2067188502711515e-06
4319,3.209145343804356e-06
4320,3.21216296217661e-06
4321,3.213097609208856e-06
4322,3.2141386819470124e-06
4323,3.217751740033658e-06
4324,3.218452764405547e-06
4325,3.220379589316435e-06
4326,3.2219759957916112e-06
4327,3.2240551404947537e-06
4328,3.2290695027095415e-06
4329,3.232277963745562e-06
4330,3.233216798180212e-06
4331,3.235517266879781e-06
4332,3.2372948439057916e-06
4333,3.2383696943410855e-06
4334,3.2438962237689318e-06
4335,3.2457084174042508e-06
4336,3.246111003612167e-06
4337,3.2488497724084243e-06
4338,3.2502041477781824e-06
4339,3.251686768613024e-06
4340,3.2535671945770025e-06
4341,3.2566250056580182e-06
4342,3.2598189149593892e-06
4343,3.262569435711309e-06
4344,3.2647501633043116e-06
4345,3.2681665818533756e-06
4346,3.2713502630521656e-06
4347,3.2736446111728612e-06
4348,3.2741600257557517e-06
4349,3.275350307105806e-06
4350,3.2805381303373578e-06
4351,3.2817758421601577e-06
4352,3.285774966865406e-06
4353,3.287475235913597e-06
4354,3.289513078539942e-06
4355,3.291394836943075e-06
4356,3.2931719166987614e-06
4357,3.297660621023405e-06
4358,3.2992025605197984e-06
4359,3.3014305143537614e-06
4360,3.3016754755995767e-06
4361,3.3041767282739727e-06
4362,3.3073660681550206e-06
4363,3.308131673953012e-06
4364,3.3107208776140563e-06
4365,3.3130236127589326e-06
4366,3.315123605857346e-06
4367,3.317200846676269e-06
4368,3.3203089136135575e-06
4369,3.320890082071381e-06
4370,3.3257817174993e-06
4371,3.3266833710778844e-06
4372,3.32965399119819e-06
4373,3.3352926973192397e-06
4374,3.3363519273341674e-06
4375,3.3382787872317877e-06
4376,3.340705574360704e-06
4377,3.342577443930524e-06
4378,3.3459160040292837e-06
4379,3.348381493937693e-06
4380,3.3495224769869015e-06
4381,3.352531156770677e-06
4382,3.3549823510811116e-06
4383,3.3561948895855972e-06
4384,3.3584913622624027e-06
4385,3.3619463342890226e-06
4386,3.3622288298378973e-06
4387,3.366548488220752e-06
4388,3.367640744902477e-06
4389,3.3702065023162703e-06
4390,3.373689498215674e-06
4391,3.3747400676269948e-06
4392,3.3768426720313764e-06
4393,3.3789007542798922e-06
4394,3.3800274112394984e-06
4395,3.381350769973132e-06
4396,3.3845598088142245e-06
4397,3.387029498351634e-06
4398,3.3908888569636218e-06
4399,3.3914021609394104e-06
4400,3.395364652815329e-06
4401,3.3967250952119006e-06
4402,3.3994111300476015e-06
4403,3.400297472568905e-06
4404,3.402795618292472e-06
4405,3.4046757558190423e-06
4406,3.406836415947098e-06
4407,3.4079133100740982e-06
4408,3.4106815583901155e-06
4409,3.4123998094197283e-06
4410,3.4142715221020204e-06
4411,3.41699458154201e-06
4412,3.418882875782129e-06
4413,3.4237674384228024e-06
4414,3.425502107685228e-06
4415,3.4263603017854048e-06
4416,3.4270371515915955e-06
4417,3.42986771706026e-06
4418,3.4303219277034257e-06
4419,3.4329840255070428e-06
4420,3.4359302738986626e-06
4421,3.4382538773795636e-06
4422,3.4418152232257145e-06
4423,3.4446174817855407e-06
4424,3.4475020931066837e-06
4425,3.451420524782693e-06
4426,3.4532234576353036e-06
4427,3.454555255394915e-06
4428,3.4559837584902468e-06
4429,3.4583539020919624e-06
4430,3.4594759953711723e-06
4431,3.464160296003497e-06
4432,3.469383042875928e-06
4433,3.4699495048549815e-06
4434,3.47178221121e-06
4435,3.4731226882606113e-06
4436,3.479546281246746e-06
4437,3.4817185761382947e-06
4438,3.48375558454212e-06
4439,3.484108384147316e-06
4440,3.4856382201619932e-06
4441,3.489002988872473e-06
4442,3.4910010823324922e-06
4443,3.4940014495583226e-06
4444,3.497489823240087e-06
4445,3.4984473995733396e-06
4446,3.5003056867097165e-06
4447,3.5038351079244045e-06
4448,3.5064990463343514e-06
4449,3.5066011083913426e-06
4450,3.508241981529679e-06
4451,3.509640682264436e-06
4452,3.512756515840413e-06
4453,3.5153268875382783e-06
4454,3.5162140298495853e-06
4455,3.51709162456266e-06
4456,3.520013076368649e-06
4457,3.5216393813981033e-06
4458,3.5255691099790242e-06
4459,3.5272582276691195e-06
4460,3.5291418249137096e-06
4461,3.531991348013509e-06
4462,3.5363324901595927e-06
4463,3.5375679434915397e-06
4464,3.539005444297343e-06
4465,3.540590149936051e-06
4466,3.5427525621448327e-06
4467,3.5448953796654147e-06
4468,3.5491240255441994e-06
4469,3.5498126997175562e-06
4470,3.551094665505186e-06
4471,3.5553410273478806e-06
4472,3.556762780038098e-06
4473,3.5607662517134033e-06
4474,3.5628320322044133e-06
4475,3.5655454091302397e-06
4476,3.5666830302941844e-06
4477,3.5695450571825874e-06
4478,3.5706222230140163e-06
4479,3.574361501892732e-06
4480,3.576014450480662e-06
4481,3.5770937513818657e-06
4482,3.580321625889243e-06
4483,3.5816703099739614e-06
4484,3.5865951996145315e-06
4485,3.587989370541344e-06
4486,3.588854751095391e-06
4487,3.5915137351348686e-06
4488,3.593177927872707e-06
4489,3.593892559889284e-06
4490,3.594452566774955e-06
4491,3.597691255132401e-06
4492,3.6004345643946626e-06
4493,3.6025376465773006e-06
4494,3.607180432287838e-06
4495,3.608982469276467e-06
4496,3.611691945096038e-06
4497,3.6127232381510755e-06
4498,3.6149436053563654e-06
4499,3.6169505021683458e-06
4500,3.618443728243851e-06
4501,3.6197595261170485e-06
4502,3.6242853831899202e-06
4503,3.625234454888242e-06
4504,3.629746950366222e-06
4505,3.6307269611562845e-06
4506,3.6338985854751854e-06
4507,3.6357191897449564e-06
4508,3.6377214591164598e-06
4509,3.6416248034299813e-06
4510,3.643691880268765e-06
4511,3.644887665193127e-06
4512,3.647025698952996e-06
4513,3.6477322079077405e-06
4514,3.6520408675487753e-06
4515,3.6561244940579215e-06
4516,3.656916636352739e-06
4517,3.6590905266422657e-06
4518,3.6613934202999416e-06
4519,3.6646402743184804e-06
4520,3.665526138316809e-06
4521,3.668241191108121e-06
4522,3.6701045617221745e-06
4523,3.672125608454823e-06
4524,3.674294435592389e-06
4525,3.6766158130483204e-06
4526,3.678566250821329e-06
4527,3.680503230241567e-06
4528,3.6806828224567764e-06
4529,3.684267706711771e-06
4530,3.6853371317099837e-06
4531,3.6874294937058963e-06
4532,3.690449433408932e-06
4533,3.693033167889591e-06
4534,3.693775342598927e-06
4535,3.696816244361199e-06
4536,3.700655281975206e-06
4537,3.7021980979160137e-06
4538,3.7045086834153258e-06
4539,3.7068619750783567e-06
4540,3.7080654048427757e-06
4541,3.709371298756406e-06
4542,3.712252135945951e-06
4543,3.7147401809380236e-06
4544,3.7159523579323143e-06
4545,3.7175818462961674e-06
4546,3.720639315887066e-06
4547,3.7228777967810333e-06
4548,3.724403286037556e-06
4549,3.72783825787518e-06
4550,3.7315231200254713e-06
4551,3.7321708338355345e-06
4552,3.7335355444083826e-06
4553,3.7354690990147056e-06
4554,3.7374042083197444e-06
4555,3.7405520884153452e-06
4556,3.741280595755556e-06
4557,3.7443927448722305e-06
4558,3.746160941445703e-06
4559,3.7466628481767148e-06
4560,3.7483406333250668e-06
4561,3.75387838409498e-06
4562,3.756567607038606e-06
4563,3.757634916582296e-06
4564,3.7602204669622776e-06
4565,3.761384506063153e-06
4566,3.763992872636535e-06
4567,3.7643803468963713e-06
4568,3.7656049166799392e-06
4569,3.768767089108865e-06
4570,3.773068406075845e-06
4571,3.774624571069807e-06
4572,3.777422739327186e-06
4573,3.7787991435007385e-06
4574,3.780123363150681e-06
4575,3.7840837671815954e-06
4576,3.7850851657908555e-06
4577,3.7870027587183936e-06
4578,3.79013567400208e-06
4579,3.791348853286833e-06
4580,3.795186312308326e-06
4581,3.7960420681530723e-06
4582,3.7989795614721847e-06
4583,3.7997094353422964e-06
4584,3.800420916326285e-06
4585,3.8056680798239456e-06
4586,3.8071798797553523e-06
4587,3.808727036405524e-06
4588,3.8091706748447993e-06
4589,3.811558112701843e-06
4590,3.814048795098726e-06
4591,3.816967994557352e-06
4592,3.818795473415416e-06
4593,3.8228801649764264e-06
4594,3.825220258537863e-06
4595,3.825838674985308e-06
4596,3.829189900960034e-06
4597,3.830794439082154e-06
4598,3.832223343544362e-06
4599,3.834684213111984e-06
4600,3.836572476427465e-06
4601,3.8387133336026785e-06
4602,3.841745790815659e-06
4603,3.843923145632053e-06
4604,3.84519736452768e-06
4605,3.8480712091234564e-06
4606,3.8506823815768826e-06
4607,3.854400566552403e-06
4608,3.8553087138211424e-06
4609,3.858509530511554e-06
4610,3.858989065837176e-06
4611,3.862954255142143e-06
4612,3.86405881491113e-06
4613,3.868041112963883e-06
4614,3.8698206592815235e-06
4615,3.872633469397168e-06
4616,3.873644326766992e-06
4617,3.8767204308106625e-06
4618,3.878168485175958e-06
4619,3.881719559656233e-06
4620,3.883096126286979e-06
4621,3.886157217791664e-06
4622,3.8906078991458206e-06
4623,3.891422158754798e-06
4624,3.89325269995798e-06
4625,3.894282683599294e-06
4626,3.8949545348671165e-06
4627,3.898007240678977e-06
4628,3.9003826047815945e-06
4629,3.905153826204212e-06
4630,3.907444469657002e-06
4631,3.9085840485099264e-06
4632,3.910501782121789e-06
4633,3.914407996567734e-06
4634,3.916201520723282e-06
4635,3.917020255147429e-06
4636,3.918132504689476e-06
4637,3.921859201904085e-06
4638,3.923078802295778e-06
4639,3.924492583397003e-06
4640,3.928320404260862e-06
4641,3.929966915031523e-06
4642,3.932097112712033e-06
4643,3.935025408071143e-06
4644,3.938293980625305e-06
4645,3.939343067462496e-06
4646,3.941590155378709e-06
4647,3.942745502070993e-06
4648,3.944646741879617e-06
4649,3.948830421203456e-06
4650,3.951711497106805e-06
4651,3.9536370968326194e-06
4652,3.9548602929839156e-06
4653,3.956230087138554e-06
4654,3.958953247528938e-06
4655,3.959596527723886e-06
4656,3.963605669139932e-06
4657,3.964045772362261e-06
4658,3.966890053116784e-06
4659,3.9681783398873744e-06
4660,3.9726358997344205e-06
4661,3.976174036056611e-06
4662,3.978112026525352e-06
4663,3.98122158862655e-06
4664,3.983072282571809e-06
4665,3.984253535087868e-06
4666,3.984653320330965e-06
4667,3.99020357462727e-06
4668,3.9907400258258575e-06
4669,3.991309709531297e-06
4670,3.994774995577514e-06
4671,3.99587579400146e-06
4672,3.998501592686281e-06
4673,4.00097834427206e-06
4674,4.006443310147401e-06
4675,4.007933557485622e-06
4676,4.0092722646419596e-06
4677,4.012317145113977e-06
4678,4.014840193282845e-06
4679,4.016906809271128e-06
4680,4.018357103534065e-06
4681,4.020663064537684e-06
4682,4.022868382932154e-06
4683,4.024725369946472e-06
4684,4.025789378559678e-06
4685,4.026758403177148e-06
4686,4.028669042601716e-06
4687,4.032053456486874e-06
4688,4.0353814252931905e-06
4689,4.039104523389912e-06
4690,4.0392814136262325e-06
4691,4.043637019592393e-06
4692,4.044527166909184e-06
4693,4.047841425511503e-06
4694,4.050268391324432e-06
4695,4.051058213175693e-06
4696,4.0517206534540266e-06
4697,4.055865635922748e-06
4698,4.058143577822439e-06
4699,4.061625026266926e-06
4700,4.0645407177610625e-06
4701,4.066923979854234e-06
4702,4.067787624556933e-06
4703,4.072032571599667e-06
4704,4.073365034586776e-06
4705,4.073720815775791e-06
4706,4.07696538570842e-06
4707,4.079102162508054e-06
4708,4.082279129005051e-06
4709,4.0844488015698555e-06
4710,4.0853986994570915e-06
4711,4.0892704331307384e-06
4712,4.090830256476646e-06
4713,4.092381481952011e-06
4714,4.095580254724884e-06
4715,4.098797714638889e-06
4716,4.099285895335875e-06
4717,4.101945201742522e-06
4718,4.102344091220626e-06
4719,4.105490501592903e-06
4720,4.109137053609287e-06
4721,4.109966899124212e-06
4722,4.11254698372804e-06
4723,4.113873943367816e-06
4724,4.1168072989999335e-06
4725,4.1173109288848184e-06
4726,4.1193792868423255e-06
4727,4.123546310920898e-06
4728,4.124591378280647e-06
4729,4.1268585415457515e-06
4730,4.1294954650147705e-06
4731,4.13220282709525e-06
4732,4.13386703477187e-06
4733,4.135741961197212e-06
4734,4.13950547626077e-06
4735,4.142301019184032e-06
4736,4.145447130114176e-06
4737,4.146518920721096e-06
4738,4.1503712675292755e-06
4739,4.151866456521991e-06
4740,4.153966310000291e-06
4741,4.155930848718606e-06
4742,4.158903174794574e-06
4743,4.161526760154044e-06
4744,4.165674911028194e-06
4745,4.1663887095872175e-06
4746,4.168135380550331e-06
4747,4.169594502170938e-06
4748,4.172211395121068e-06
4749,4.174615047375211e-06
4750,4.177001022120957e-06
4751,4.177984877191307e-06
4752,4.179624207566592e-06
4753,4.182902772239617e-06
4754,4.188148986205003e-06
4755,4.1885784671031685e-06
4756,4.189288283564679e-06
4757,4.190182870692049e-06
4758,4.1931343015695995e-06
4759,4.197513715077735e-06
4760,4.198238559189542e-06
4761,4.200736870463213e-06
4762,4.2025449795894915e-06
4763,4.207076814828255e-06
4764,4.2090410876050275e-06
4765,4.209707903303685e-06
4766,4.212552855937505e-06
4767,4.215067571325194e-06
4768,4.217111154856108e-06
4769,4.219797642866658e-06
4770,4.2235446523308825e-06
4771,4.224811213544845e-06
4772,4.227702000924958e-06
4773,4.22928623364201e-06
4774,4.232060574387907e-06
4775,4.2330587642777075e-06
4776,4.235675485085369e-06
4777,4.2370289574781265e-06
4778,4.2397526067402135e-06
4779,4.2405892911865504e-06
4780,4.244130179885386e-06
4781,4.2447885139026345e-06
4782,4.2512550107422e-06
4783,4.253062840203338e-06
4784,4.2553454425249224e-06
4785,4.255747803433631e-06
4786,4.258557505468085e-06
4787,4.260775610579875e-06
4788,4.264862214278433e-06
4789,4.2652284371347206e-06
4790,4.268058084810769e-06
4791,4.269044715074008e-06
4792,4.2724995869614164e-06
4793,4.27516330932793e-06
4794,4.277020620321634e-06
4795,4.279869319219529e-06
4796,4.281550598712499e-06
4797,4.286067992261552e-06
4798,4.288827220694139e-06
4799,4.29121867625446e-06
4800,4.293193011306444e-06
4801,4.296318764536187e-06
4802,4.2982015353123e-06
4803,4.300811807220752e-06
4804,4.301914216252837e-06
4805,4.303227707479201e-06
4806,4.306412641850721e-06
4807,4.309515007359106e-06
4808,4.31319918416269e-06
4809,4.314305281545639e-06
4810,4.318543613194622e-06
4811,4.3193821470754954e-06
4812,4.321501482657276e-06
4813,4.3220060866924026e-06
4814,4.324917349880848e-06
4815,4.326252060242259e-06
4816,4.3284154651825886e-06
4817,4.331710936670712e-06
4818,4.333826541588494e-06
4819,4.337106858588732e-06
4820,4.337876126292524e-06
4821,4.341249501603647e-06
4822,4.3434853407733485e-06
4823,4.346413357373962e-06
4824,4.347228458845923e-06
4825,4.350886978658448e-06
4826,4.352731206744166e-06
4827,4.355584431531254e-06
4828,4.3562009712763285e-06
4829,4.360873340622138e-06
4830,4.36215658409878e-06
4831,4.3654318051019224e-06
4832,4.3667150605546415e-06
4833,4.369404013206682e-06
4834,4.3734493146901195e-06
4835,4.375041896977433e-06
4836,4.377452550397786e-06
4837,4.379889301868663e-06
4838,4.381337675631387e-06
4839,4.38386734442429e-06
4840,4.386666792713828e-06
4841,4.3892732386572766e-06
4842,4.389814485986553e-06
4843,4.392383291677775e-06
4844,4.3960869384336105e-06
4845,4.398017202777402e-06
4846,4.3995529052348e-06
4847,4.403231453502862e-06
4848,4.404353841224665e-06
4849,4.40680363083675e-06
4850,4.409305081191963e-06
4851,4.412649621803307e-06
4852,4.415154485957682e-06
4853,4.416595087660143e-06
4854,4.417471580683086e-06
4855,4.420967294658865e-06
4856,4.4241324020921844e-06
4857,4.426007196360389e-06
4858,4.430548485143154e-06
4859,4.43123148301335e-06
4860,4.433566236449678e-06
4861,4.435893248188864e-06
4862,4.438161973276951e-06
4863,4.439410438455215e-06
4864,4.444292395588184e-06
4865,4.444741925981869e-06
4866,4.450249038209088e-06
4867,4.450807260516583e-06
4868,4.452756278246154e-06
4869,4.455267788750048e-06
4870,4.456589652816827e-06
4871,4.458042741652255e-06
4872,4.461125187257619e-06
4873,4.466760989631632e-06
4874,4.467434198311352e-06
4875,4.468433332069212e-06
4876,4.471242103644178e-06
4877,4.471909507107434e-06
4878,4.4766306682269315e-06
4879,4.477287879055021e-06
4880,4.4792825438049036e-06
4881,4.480050764104202e-06
4882,4.48705344165545e-06
4883,4.488391938258529e-06
4884,4.49219172751722e-06
4885,4.49291597549601e-06
4886,4.496711691174913e-06
4887,4.497575250301325e-06
4888,4.501241727970091e-06
4889,4.502700513209291e-06
4890,4.50507887493424e-06
4891,4.507757894879826e-06
4892,4.509603879685689e-06
4893,4.510827197968934e-06
4894,4.5142454826590115e-06
4895,4.5170305819708e-06
4896,4.518359633757027e-06
4897,4.5196243027456475e-06
4898,4.522413882793897e-06
4899,4.52538183808944e-06
4900,4.529396735564113e-06
4901,4.530664146549335e-06
4902,4.532323680768313e-06
4903,4.537255827897657e-06
4904,4.539966164423959e-06
4905,4.540989636195387e-06
4906,4.542163233779318e-06
4907,4.544482309477187e-06
4908,4.547440462661571e-06
4909,4.5494757457364695e-06
4910,4.551132530053875e-06
4911,4.5533678096322355e-06
4912,4.556147254544613e-06
